street_name,date,total_vol,cum_total
albert place,2016-06-04,81.738404,81.738404
albert place,2016-06-07,96.732572,178.470976
albert place,2016-06-09,55.514408,233.985384
albert place,2016-06-12,87.403054,321.388438
albert place,2016-06-14,91.923469,413.311907
albert place,2016-06-17,89.323837,502.635744
albert place,2016-06-18,47.355508,549.991252
albert place,2016-06-20,67.393934,617.385186
albert place,2016-06-22,66.490686,683.875872
albert place,2016-06-24,99.297611,783.173483
albert place,2016-06-27,86.263283,869.436766
albert place,2016-06-29,74.026653,943.463419
albert place,2016-06-30,51.004255,994.467674
albert place,2016-07-03,172.47932500000002,1166.946999
albert place,2016-07-06,99.098231,1266.04523
albert place,2016-07-08,87.233706,1353.278936
albert place,2016-07-12,99.440452,1452.719388
albert place,2016-07-15,139.809694,1592.529082
albert place,2016-07-25,98.297189,1690.826271
albert place,2016-07-30,88.99757,1779.823841
albert place,2016-08-02,94.986702,1874.810543
albert place,2016-08-04,82.573386,1957.383929
albert place,2016-08-06,98.521243,2055.905172
albert place,2016-08-07,86.693999,2142.599171
albert place,2016-08-09,92.917125,2235.516296
antigua street,2016-06-03,127.152693,127.152693
antigua street,2016-06-05,169.604931,296.75762399999996
antigua street,2016-06-06,44.910843,341.66846699999996
antigua street,2016-06-11,188.491285,530.159752
antigua street,2016-06-12,136.967986,667.127738
antigua street,2016-06-13,78.59750500000001,745.725243
antigua street,2016-06-17,96.211693,841.9369360000001
antigua street,2016-06-18,49.536617,891.473553
antigua street,2016-06-19,68.24555,959.719103
antigua street,2016-06-20,90.387689,1050.106792
antigua street,2016-06-21,79.576977,1129.683769
antigua street,2016-06-22,67.457989,1197.141758
antigua street,2016-06-23,177.986807,1375.128565
antigua street,2016-06-25,99.770885,1474.89945
antigua street,2016-06-27,264.914225,1739.8136749999999
antigua street,2016-06-29,171.82209799999998,1911.635773
antigua street,2016-06-30,155.843132,2067.478905
antigua street,2016-07-03,199.145792,2266.6246969999997
antigua street,2016-07-04,99.148709,2365.773406
antigua street,2016-07-05,172.510483,2538.283889
antigua street,2016-07-07,130.802988,2669.0868769999997
antigua street,2016-07-09,163.95686,2833.043737
antigua street,2016-07-10,98.789618,2931.8333549999998
antigua street,2016-07-11,94.20312999999999,3026.036485
antigua street,2016-07-14,145.699941,3171.736426
antigua street,2016-07-15,88.74086,3260.477286
antigua street,2016-07-16,171.394868,3431.872154
antigua street,2016-07-17,80.934856,3512.80701
antigua street,2016-07-18,60.919765,3573.726775
antigua street,2016-07-19,102.52761699999999,3676.254392
antigua street,2016-07-21,164.46813400000002,3840.722526
antigua street,2016-07-22,96.94569,3937.668216
antigua street,2016-07-23,104.65651299999999,4042.324729
antigua street,2016-07-24,120.332843,4162.657572
antigua street,2016-07-25,86.660015,4249.317587
antigua street,2016-07-26,175.876617,4425.194204
antigua street,2016-07-27,62.560753,4487.754957
antigua street,2016-07-28,122.99968100000001,4610.754638
antigua street,2016-07-30,186.164623,4796.919261
antigua street,2016-07-31,153.81321200000002,4950.732473
antigua street,2016-08-01,94.352479,5045.084952
antigua street,2016-08-02,134.886727,5179.971679
antigua street,2016-08-03,63.59595,5243.567629
antigua street,2016-08-04,97.46,5341.027629
antigua street,2016-08-05,152.40767499999998,5493.435304
antigua street,2016-08-06,100,5593.435304
antigua street,2016-08-07,186.812886,5780.24819
antigua street,2016-08-09,95.131207,5875.379397
atholl crescent,2016-06-04,393.312747,393.312747
atholl crescent,2016-06-07,413.08072000000004,806.3934670000001
atholl crescent,2016-06-11,238.098969,1044.492436
atholl crescent,2016-06-15,227.135253,1271.6276890000001
atholl crescent,2016-06-20,201.247497,1472.875186
atholl crescent,2016-06-24,240,1712.875186
atholl crescent,2016-06-28,229.265751,1942.1409370000001
atholl crescent,2016-07-05,240,2182.140937
atholl crescent,2016-07-07,141.472987,2323.613924
atholl crescent,2016-07-08,90.815513,2414.4294370000002
atholl crescent,2016-07-11,200.098976,2614.528413
atholl crescent,2016-07-13,205.077594,2819.606007
atholl crescent,2016-07-17,191.312386,3010.918393
atholl crescent,2016-07-19,190.038621,3200.957014
atholl crescent,2016-07-22,240,3440.957014
atholl crescent,2016-07-26,237.650196,3678.60721
atholl crescent,2016-07-28,181.948252,3860.5554620000003
atholl crescent,2016-07-30,179.713846,4040.269308
atholl crescent,2016-08-01,126.088033,4166.357341
atholl crescent,2016-08-03,178.379775,4344.737116
atholl crescent,2016-08-05,207.827817,4552.564933
atholl crescent,2016-08-06,154.146239,4706.711172
atholl crescent,2016-08-09,221.62804,4928.339212
atholl cresent,2016-06-03,148.822208,148.822208
atholl cresent,2016-06-06,232.819851,381.642059
atholl cresent,2016-06-07,96.972067,478.614126
atholl cresent,2016-06-11,190.279325,668.893451
atholl cresent,2016-06-15,116.265319,785.15877
atholl cresent,2016-06-20,231.367586,1016.526356
atholl cresent,2016-06-24,197.365852,1213.892208
atholl cresent,2016-06-25,108.783137,1322.6753449999999
atholl cresent,2016-06-29,206.12106,1528.796405
atholl cresent,2016-07-05,228.594371,1757.390776
atholl cresent,2016-07-07,127.701486,1885.092262
atholl cresent,2016-07-08,81.95905,1967.051312
atholl cresent,2016-07-11,144.686785,2111.738097
atholl cresent,2016-07-13,129.885327,2241.623424
atholl cresent,2016-07-18,229.183158,2470.806582
atholl cresent,2016-07-20,192.652319,2663.458901
atholl cresent,2016-07-22,159.192148,2822.651049
atholl cresent,2016-07-28,240,3062.651049
atholl cresent,2016-07-30,101.718245,3164.369294
atholl cresent,2016-08-01,177.123274,3341.492568
atholl cresent,2016-08-03,118.461051,3459.953619
atholl cresent,2016-08-06,184.585299,3644.5389179999997
atholl cresent,2016-08-09,161.011879,3805.550797
broughton road,2016-06-04,239.971668,239.971668
broughton road,2016-06-11,235.80636,475.778028
broughton road,2016-06-15,205.628006,681.406034
broughton road,2016-06-17,220.356047,901.762081
broughton road,2016-06-22,235.945503,1137.707584
broughton road,2016-06-25,165.698055,1303.405639
broughton road,2016-06-29,191.56553,1494.971169
broughton road,2016-07-04,240,1734.971169
broughton road,2016-07-07,235.969998,1970.941167
broughton road,2016-07-10,118.833037,2089.774204
broughton road,2016-07-16,240,2329.774204
broughton road,2016-07-18,133.539097,2463.313301
broughton road,2016-07-21,199.643042,2662.956343
broughton road,2016-07-24,199.185064,2862.141407
broughton road,2016-07-27,221.592495,3083.733902
broughton road,2016-07-31,240,3323.733902
broughton road,2016-08-04,207.680472,3531.414374
broughton road,2016-08-07,204.616317,3736.030691
broughton street,2016-06-03,80.31756,80.31756
broughton street,2016-06-04,68.331297,148.64885700000002
broughton street,2016-06-10,93.711864,242.360721
broughton street,2016-06-12,98.307568,340.668289
broughton street,2016-06-13,53.154894,393.82318300000003
broughton street,2016-06-14,63.187106,457.010289
broughton street,2016-06-18,99.431905,556.442194
broughton street,2016-06-19,86.123785,642.565979
broughton street,2016-06-21,67.835067,710.401046
broughton street,2016-06-25,99.621103,810.022149
broughton street,2016-06-27,100,910.022149
broughton street,2016-06-29,80.188066,990.2102150000001
broughton street,2016-07-02,89.073467,1079.283682
broughton street,2016-07-04,84.368986,1163.652668
broughton street,2016-07-05,156.34871,1320.001378
broughton street,2016-07-07,94.723875,1414.725253
broughton street,2016-07-10,99.642524,1514.367777
broughton street,2016-07-11,36.726565,1551.094342
broughton street,2016-07-12,26.731011,1577.825353
broughton street,2016-07-15,145.577855,1723.403208
broughton street,2016-07-16,70.866521,1794.269729
broughton street,2016-07-19,100,1894.269729
broughton street,2016-07-23,99.664745,1993.9344740000001
broughton street,2016-07-26,90.6744,2084.608874
broughton street,2016-07-29,95.412598,2180.021472
broughton street,2016-07-31,98.245521,2278.266993
broughton street,2016-08-03,98.353307,2376.6203
broughton street,2016-08-06,98.196144,2474.816444
broughton street,2016-08-07,100,2574.816444
broughton street,2016-08-09,100,2674.816444
brunswick place,2016-06-05,172.786806,172.786806
brunswick place,2016-06-07,55.707593,228.49439900000002
brunswick place,2016-06-14,97.636924,326.131323
brunswick place,2016-06-17,81.904604,408.035927
brunswick place,2016-06-18,56.294907,464.33083400000004
brunswick place,2016-06-21,95.418687,559.7495210000001
brunswick place,2016-06-24,99.52322,659.272741
brunswick place,2016-06-25,91.919209,751.19195
brunswick place,2016-06-28,99.985243,851.177193
brunswick place,2016-07-03,177.337707,1028.5149
brunswick place,2016-07-04,97.10863900000001,1125.623539
brunswick place,2016-07-07,89.064361,1214.6879000000001
brunswick place,2016-07-09,68.679894,1283.367794
brunswick place,2016-07-10,100,1383.367794
brunswick place,2016-07-11,55.595666,1438.96346
brunswick place,2016-07-14,82.249202,1521.212662
brunswick place,2016-07-17,86.244556,1607.457218
brunswick place,2016-07-19,48.528406,1655.985624
brunswick place,2016-07-23,100,1755.985624
brunswick place,2016-07-28,97.656283,1853.641907
brunswick place,2016-07-31,99.954307,1953.596214
calton hill,2016-07-06,1357.765069,1357.765069
calton hill,2016-07-08,554.573679,1912.3387480000001
calton hill,2016-07-09,1308.907523,3221.246271
calton hill,2016-07-11,1176.61605,4397.8623210000005
calton hill,2016-07-14,1048.212993,5446.075314000001
calton hill,2016-07-16,866.789037,6312.864351
calton hill,2016-07-17,1146.348166,7459.212517
calton hill,2016-07-19,1505.953678,8965.166195
calton hill,2016-07-20,909.610319,9874.776514000001
calton hill,2016-07-22,1509.5057470000002,11384.282261
calton hill,2016-07-24,646.405208,12030.687469
calton hill,2016-07-25,240,12270.687469
calton hill,2016-07-28,952.486771,13223.17424
calton hill,2016-07-29,1043.295063,14266.469303
calton hill,2016-07-30,661.01655,14927.485853
calton hill,2016-07-31,662.124136,15589.609989
calton hill,2016-08-01,396.54351199999996,15986.153501
calton hill,2016-08-02,1531.857544,17518.011045
calton hill,2016-08-04,871.720832,18389.731877000002
calton hill,2016-08-06,1240.336244,19630.068121
calton hill,2016-08-08,236.969621,19867.037742
calton road,2016-06-05,227.213247,227.213247
calton road,2016-06-12,231.726285,458.939532
calton road,2016-06-16,203.304763,662.244295
calton road,2016-06-18,225.960653,888.2049480000001
calton road,2016-06-19,121.371793,1009.576741
calton road,2016-06-21,101.004691,1110.581432
calton road,2016-06-27,239.968795,1350.550227
calton road,2016-06-29,149.788628,1500.338855
calton road,2016-07-04,240,1740.338855
calton road,2016-07-06,205.267403,1945.606258
calton road,2016-07-09,204.461776,2150.068034
calton road,2016-07-13,230.661049,2380.729083
calton road,2016-07-16,233.23275,2613.961833
calton road,2016-07-17,97.603115,2711.564948
calton road,2016-07-20,227.370408,2938.935356
calton road,2016-07-23,218.352888,3157.288244
calton road,2016-07-28,239.900838,3397.189082
calton road,2016-07-29,116.369627,3513.558709
calton road,2016-08-02,208.038763,3721.597472
calton road,2016-08-05,208.295879,3929.893351
calton road,2016-08-07,210.651264,4140.544615
canongate,2016-06-03,466.863843,466.863843
canongate,2016-06-04,842.017036,1308.8808789999998
canongate,2016-06-05,385.877,1694.757879
canongate,2016-06-06,771.961843,2466.719722
canongate,2016-06-07,221.099531,2687.819253
canongate,2016-06-08,1017.598548,3705.417801
canongate,2016-06-10,291.852223,3997.270024
canongate,2016-06-11,244.735547,4242.005571
canongate,2016-06-12,995.634999,5237.64057
canongate,2016-06-13,211.700214,5449.340784
canongate,2016-06-14,375.259369,5824.600153
canongate,2016-06-16,243.18217099999998,6067.782324
canongate,2016-06-17,1031.810549,7099.592873
canongate,2016-06-18,95.105347,7194.69822
canongate,2016-06-19,424.295505,7618.993725
canongate,2016-06-20,156.859203,7775.852928
canongate,2016-06-21,1005.3905129999999,8781.243441
canongate,2016-06-22,578.9963379999999,9360.239779
canongate,2016-06-23,177.396393,9537.636172
canongate,2016-06-24,699.72705,10237.363222
canongate,2016-06-26,1123.833123,11361.196345
canongate,2016-06-27,252.755044,11613.951389
canongate,2016-06-28,696.669343,12310.620732
canongate,2016-06-29,237.80769500000002,12548.428426999999
canongate,2016-06-30,888.998321,13437.426748
canongate,2016-07-01,939.548809,14376.975557
canongate,2016-07-03,1102.047124,15479.022681
canongate,2016-07-04,401.865004,15880.887685
canongate,2016-07-05,139.931822,16020.819507
canongate,2016-07-06,932.084313,16952.90382
canongate,2016-07-07,46.662335,16999.566155
canongate,2016-07-08,157.093835,17156.65999
canongate,2016-07-09,678.952977,17835.612967
canongate,2016-07-11,795.112076,18630.725043
canongate,2016-07-12,296.680348,18927.405391
canongate,2016-07-13,463.332809,19390.7382
canongate,2016-07-14,1057.140401,20447.878601
canongate,2016-07-15,94.077567,20541.956168
canongate,2016-07-16,869.483388,21411.439556
canongate,2016-07-18,1099.267051,22510.706607
canongate,2016-07-19,275.74933,22786.455937
canongate,2016-07-20,708.172541,23494.628478
canongate,2016-07-21,521.880174,24016.508652
canongate,2016-07-22,310.045678,24326.55433
canongate,2016-07-23,536.534381,24863.088711
canongate,2016-07-24,552.721686,25415.810397
canongate,2016-07-25,340.586943,25756.39734
canongate,2016-07-26,581.486171,26337.883511
canongate,2016-07-27,651.10421,26988.987721
canongate,2016-07-28,616.599311,27605.587032
canongate,2016-07-29,99.91,27705.497032
canongate,2016-07-30,1120.736602,28826.233634
canongate,2016-07-31,548.916695,29375.150329
canongate,2016-08-01,735.11784,30110.268169
canongate,2016-08-02,525.477442,30635.745611
canongate,2016-08-03,594.5943589999999,31230.33997
canongate,2016-08-04,263.165077,31493.505047
canongate,2016-08-05,209.777528,31703.282575
canongate,2016-08-07,1386.067252,33089.349827
canongate,2016-08-08,741.69596,33831.045787
canongate,2016-08-09,536.583212,34367.628999
castle street,2016-06-04,1549.811752,1549.811752
castle street,2016-06-06,377.713968,1927.52572
castle street,2016-06-07,689.048144,2616.573864
castle street,2016-06-08,898.0345990000001,3514.608463
castle street,2016-06-09,506.584434,4021.192897
castle street,2016-06-12,951.946159,4973.139056
castle street,2016-06-13,452.761117,5425.900173
castle street,2016-06-14,682.181319,6108.081492
castle street,2016-06-15,221.168289,6329.249781
castle street,2016-06-16,240,6569.249781
castle street,2016-06-17,421.66856900000005,6990.91835
castle street,2016-06-18,685.564938,7676.483288
castle street,2016-06-20,911.7400190000001,8588.223307
castle street,2016-06-21,481.820769,9070.044076
castle street,2016-06-22,668.060099,9738.104175
castle street,2016-06-23,218.943287,9957.047462
castle street,2016-06-24,804.2982079999999,10761.34567
castle street,2016-06-27,952.928541,11714.274211
castle street,2016-06-28,324.01471100000003,12038.288922
castle street,2016-06-29,428.392608,12466.68153
castle street,2016-06-30,219.2667,12685.94823
castle street,2016-07-01,807.802222,13493.750452
castle street,2016-07-02,489.871938,13983.62239
castle street,2016-07-03,926.48983,14910.11222
castle street,2016-07-04,535.6132,15445.72542
castle street,2016-07-05,819.5957980000001,16265.321218000001
castle street,2016-07-07,362.549946,16627.871164
castle street,2016-07-08,858.243999,17486.115163
castle street,2016-07-09,682.6643270000001,18168.77949
castle street,2016-07-10,860.6954519999999,19029.474942
castle street,2016-07-12,697.708445,19727.183387
castle street,2016-07-13,405.035146,20132.218533
castle street,2016-07-14,621.0478009999999,20753.266334
castle street,2016-07-15,783.51479,21536.781124
castle street,2016-07-16,605.12858,22141.909704
castle street,2016-07-17,704.192323,22846.102027
castle street,2016-07-18,478.880648,23324.982675
castle street,2016-07-19,468.08507199999997,23793.067747
castle street,2016-07-20,868.167319,24661.235066
castle street,2016-07-21,217.927254,24879.16232
castle street,2016-07-22,896.566319,25775.728639
castle street,2016-07-23,879.321151,26655.04979
castle street,2016-07-24,721.5044399999999,27376.55423
castle street,2016-07-26,851.01472,28227.56895
castle street,2016-07-27,411.55535299999997,28639.124303
castle street,2016-07-28,718.359829,29357.484132
castle street,2016-07-30,959.426387,30316.910519
castle street,2016-07-31,701.5047,31018.415219
castle street,2016-08-01,526.7207599999999,31545.135979
castle street,2016-08-02,376.418095,31921.554074
castle street,2016-08-03,865.7054049999999,32787.259479
castle street,2016-08-04,585.638227,33372.897706
castle street,2016-08-05,813.108579,34186.006285
castle street,2016-08-06,916.150698,35102.156983
castle street,2016-08-07,612.862441,35715.019424
castle street,2016-08-08,837.509682,36552.529106
castle street,2016-08-09,558.042608,37110.571714
castlehill,2016-06-04,480,480
castlehill,2016-06-05,534.104484,1014.104484
castlehill,2016-06-06,198.252323,1212.356807
castlehill,2016-06-09,636.404567,1848.761374
castlehill,2016-06-12,476.511093,2325.272467
castlehill,2016-06-14,694.7988049999999,3020.071272
castlehill,2016-06-17,448.243012,3468.314284
castlehill,2016-06-18,185.883841,3654.198125
castlehill,2016-06-19,479.603234,4133.801359
castlehill,2016-06-22,446.283531,4580.08489
castlehill,2016-06-23,369.746683,4949.8315729999995
castlehill,2016-06-25,479.272057,5429.10363
castlehill,2016-06-26,360.364518,5789.468148
castlehill,2016-06-28,480,6269.468148
castlehill,2016-06-29,298.621374,6568.089522
castlehill,2016-06-30,581.406061,7149.495583
castlehill,2016-07-02,273.6,7423.095583
castlehill,2016-07-03,380.42296700000003,7803.51855
castlehill,2016-07-04,459.1951,8262.71365
castlehill,2016-07-05,391.354135,8654.067785
castlehill,2016-07-06,297.360565,8951.42835
castlehill,2016-07-07,278.366471,9229.794821
castlehill,2016-07-08,478.471014,9708.265835
castlehill,2016-07-10,903.4828660000001,10611.748701
castlehill,2016-07-12,315.99985,10927.748551
castlehill,2016-07-13,460.904055,11388.652606
castlehill,2016-07-14,397.438466,11786.091072
castlehill,2016-07-15,461.402464,12247.493536
castlehill,2016-07-16,402.841497,12650.335033
castlehill,2016-07-17,367.361511,13017.696544
castlehill,2016-07-18,405.155039,13422.851583
castlehill,2016-07-19,389.036523,13811.888106
castlehill,2016-07-20,460.203525,14272.091631
castlehill,2016-07-22,480,14752.091631
castlehill,2016-07-23,479.930522,15232.022153
castlehill,2016-07-24,458.412232,15690.434385
castlehill,2016-07-25,472.03658,16162.470965
castlehill,2016-07-26,475.140188,16637.611153
castlehill,2016-07-27,478.874205,17116.485358
castlehill,2016-07-29,480,17596.485358
castlehill,2016-07-30,920.65273,18517.138088
castlehill,2016-08-01,439.183595,18956.321683000002
cathedral lane,2016-06-05,454.077546,454.077546
cathedral lane,2016-06-06,92.386898,546.464444
cathedral lane,2016-06-09,104.222608,650.687052
cathedral lane,2016-06-11,456.769888,1107.45694
cathedral lane,2016-06-12,233.771139,1341.228079
cathedral lane,2016-06-14,312.089943,1653.318022
cathedral lane,2016-06-15,124.79561100000001,1778.113633
cathedral lane,2016-06-17,227.01934699999998,2005.1329799999999
cathedral lane,2016-06-18,139.90549399999998,2145.038474
cathedral lane,2016-06-19,204.75857000000002,2349.797044
cathedral lane,2016-06-20,94.931883,2444.728927
cathedral lane,2016-06-21,214.349922,2659.078849
cathedral lane,2016-06-22,441.18757600000004,3100.266425
cathedral lane,2016-06-23,356.888335,3457.15476
cathedral lane,2016-06-25,455.888643,3913.043403
cathedral lane,2016-06-26,189.955851,4102.999254
cathedral lane,2016-06-27,113.302746,4216.302
cathedral lane,2016-06-28,350.28242,4566.58442
cathedral lane,2016-07-02,360,4926.58442
cathedral lane,2016-07-03,257.398139,5183.982559
cathedral lane,2016-07-06,317.35607,5501.338629
cathedral lane,2016-07-08,416.623088,5917.961717
cathedral lane,2016-07-09,180.525088,6098.486805
cathedral lane,2016-07-10,275.003959,6373.490764
cathedral lane,2016-07-11,166.374558,6539.865322
cathedral lane,2016-07-12,260.448994,6800.314316
cathedral lane,2016-07-14,337.68701,7138.001326
cathedral lane,2016-07-16,445.033091,7583.034417
cathedral lane,2016-07-18,336.682295,7919.716712
cathedral lane,2016-07-19,190.04291800000001,8109.7596300000005
cathedral lane,2016-07-20,328.608506,8438.368136
cathedral lane,2016-07-21,263.822713,8702.190849
cathedral lane,2016-07-22,290.737208,8992.928057
cathedral lane,2016-07-23,282.27514199999996,9275.203199
cathedral lane,2016-07-24,356.865747,9632.068946
cathedral lane,2016-07-25,111.928391,9743.997337
cathedral lane,2016-07-27,240,9983.997337
cathedral lane,2016-07-28,427.541082,10411.538419
cathedral lane,2016-07-29,107.709032,10519.247451
cathedral lane,2016-07-30,336.430197,10855.677648
cathedral lane,2016-07-31,242.036964,11097.714612
cathedral lane,2016-08-01,329.28956400000004,11427.004176
cathedral lane,2016-08-02,280.93549,11707.939666
cathedral lane,2016-08-03,54.12,11762.059666000001
cathedral lane,2016-08-04,431.736272,12193.795938
cathedral lane,2016-08-06,338.977378,12532.773316
cathedral lane,2016-08-07,436.687233,12969.460549
cathedral lane,2016-08-08,392.074063,13361.534612
cathedral lane,2016-08-09,271.272253,13632.806865
chambers street,2016-06-03,161.948758,161.948758
chambers street,2016-06-04,689.176553,851.125311
chambers street,2016-06-06,232.45524700000001,1083.580558
chambers street,2016-06-10,947.201744,2030.782302
chambers street,2016-06-11,240,2270.782302
chambers street,2016-06-13,170.334521,2441.116823
chambers street,2016-06-14,182.788714,2623.905537
chambers street,2016-06-15,206.104704,2830.010241
chambers street,2016-06-16,404.365999,3234.37624
chambers street,2016-06-18,600.115996,3834.492236
chambers street,2016-06-22,199.403645,4033.895881
chambers street,2016-06-23,240,4273.895881
chambers street,2016-06-24,229.487602,4503.383483
chambers street,2016-06-25,461.07283,4964.456313
chambers street,2016-06-26,456.068221,5420.524534
chambers street,2016-06-28,192.504138,5613.028672
chambers street,2016-06-29,443.873683,6056.902355
chambers street,2016-07-01,393.29505500000005,6450.19741
chambers street,2016-07-04,476.130317,6926.327727
chambers street,2016-07-06,716.779566,7643.107293
chambers street,2016-07-08,934.844859,8577.952152
chambers street,2016-07-09,533.586962,9111.539114
chambers street,2016-07-10,238.510458,9350.049572
chambers street,2016-07-11,239.740255,9589.789827
chambers street,2016-07-12,888.470767,10478.260594
chambers street,2016-07-14,459.770757,10938.031351
chambers street,2016-07-15,778.63653,11716.667881
chambers street,2016-07-16,884.851617,12601.519498
chambers street,2016-07-18,466.416488,13067.935986
chambers street,2016-07-19,226.07333,13294.009316
chambers street,2016-07-20,418.379942,13712.389258000001
chambers street,2016-07-21,882.897785,14595.287043
chambers street,2016-07-22,214.885917,14810.17296
chambers street,2016-07-23,708.980802,15519.153762
chambers street,2016-07-24,353.029382,15872.183144
chambers street,2016-07-25,239.735399,16111.918543
chambers street,2016-07-27,439.890095,16551.808638
chambers street,2016-07-28,237.838518,16789.647156
chambers street,2016-07-29,1181.971857,17971.619013
chambers street,2016-07-30,165.139468,18136.758481
chambers street,2016-07-31,593.347774,18730.106255
chambers street,2016-08-01,657.754184,19387.860439
chambers street,2016-08-02,669.79573,20057.656169
chambers street,2016-08-03,447.56593699999996,20505.222106
chambers street,2016-08-05,904.653863,21409.875969
chambers street,2016-08-06,672.027422,22081.903391
chambers street,2016-08-07,1098.381893,23180.285284
chambers street,2016-08-08,857.790193,24038.075477
chambers street,2016-08-09,737.972365,24776.047842
charlotte square,2016-06-04,465.249302,465.249302
charlotte square,2016-06-06,132.507744,597.757046
charlotte square,2016-06-07,238.087972,835.845018
charlotte square,2016-06-09,233.627857,1069.472875
charlotte square,2016-06-12,187.20369,1256.676565
charlotte square,2016-06-14,170.643386,1427.319951
charlotte square,2016-06-15,96.939565,1524.259516
charlotte square,2016-06-18,228.406758,1752.666274
charlotte square,2016-06-22,240,1992.666274
charlotte square,2016-06-25,240,2232.666274
charlotte square,2016-06-28,239.913785,2472.580059
charlotte square,2016-06-30,238.714567,2711.294626
charlotte square,2016-07-02,227.706688,2939.001314
charlotte square,2016-07-04,161.969337,3100.970651
charlotte square,2016-07-05,182.499263,3283.469914
charlotte square,2016-07-06,161.526313,3444.996227
charlotte square,2016-07-09,223.88202,3668.878247
charlotte square,2016-07-12,230.201134,3899.079381
charlotte square,2016-07-14,237.713659,4136.79304
charlotte square,2016-07-17,240,4376.79304
charlotte square,2016-07-19,225.81133,4602.60437
charlotte square,2016-07-21,197.158697,4799.763067
charlotte square,2016-07-22,184.056471,4983.819538
charlotte square,2016-07-23,149.917029,5133.736567
charlotte square,2016-07-26,227.700024,5361.436591
charlotte square,2016-07-30,239.45669,5600.893281
charlotte square,2016-07-31,123.004857,5723.8981380000005
charlotte square,2016-08-01,166.442941,5890.341079
charlotte square,2016-08-04,213.447904,6103.788983
charlotte square,2016-08-06,216.882909,6320.671892
charlotte square,2016-08-07,166.896582,6487.568474
charlotte square,2016-08-09,138.524532,6626.093006
clifton terrace,2016-06-03,478.612596,478.612596
clifton terrace,2016-06-04,448.494532,927.107128
clifton terrace,2016-06-06,440.416917,1367.5240450000001
clifton terrace,2016-06-07,492.821047,1860.345092
clifton terrace,2016-06-09,457.33041000000003,2317.675502
clifton terrace,2016-06-11,563.240768,2880.91627
clifton terrace,2016-06-13,229.061883,3109.978153
clifton terrace,2016-06-14,566.604693,3676.5828460000002
clifton terrace,2016-06-17,710.167346,4386.750192
clifton terrace,2016-06-20,943.407762,5330.157954
clifton terrace,2016-06-21,181.818542,5511.976496
clifton terrace,2016-06-22,373.131354,5885.10785
clifton terrace,2016-06-23,206.880142,6091.987992
clifton terrace,2016-06-24,222.648185,6314.636177
clifton terrace,2016-06-25,662.832837,6977.469014
clifton terrace,2016-06-27,711.635293,7689.1043070000005
clifton terrace,2016-06-29,441.538008,8130.642315
clifton terrace,2016-07-01,684.025326,8814.667641
clifton terrace,2016-07-02,344.448885,9159.116526
clifton terrace,2016-07-04,351.031513,9510.148039
clifton terrace,2016-07-05,381.4152,9891.563239000001
clifton terrace,2016-07-07,605.782416,10497.345655000001
clifton terrace,2016-07-08,426.613225,10923.95888
clifton terrace,2016-07-09,475.075204,11399.034084
clifton terrace,2016-07-10,146.721472,11545.755556
clifton terrace,2016-07-12,621.063273,12166.818829
clifton terrace,2016-07-13,397.108246,12563.927075
clifton terrace,2016-07-15,237.435408,12801.362483
clifton terrace,2016-07-16,602.248045,13403.610528000001
clifton terrace,2016-07-17,354.925393,13758.535921
clifton terrace,2016-07-19,715.070483,14473.606404
clifton terrace,2016-07-20,635.4883130000001,15109.094717
clifton terrace,2016-07-21,289.499525,15398.594242000001
clifton terrace,2016-07-22,214.891886,15613.486128
clifton terrace,2016-07-23,584.323592,16197.80972
clifton terrace,2016-07-24,625.461609,16823.271329
clifton terrace,2016-07-25,297.423138,17120.694467
clifton terrace,2016-07-26,226.687081,17347.381548
clifton terrace,2016-07-28,720,18067.381548
clifton terrace,2016-07-29,706.60104,18773.982588
clifton terrace,2016-07-30,434.94251099999997,19208.925099
clifton terrace,2016-08-01,180.557918,19389.483017
clifton terrace,2016-08-02,455.450079,19844.933096
clifton terrace,2016-08-03,160.187888,20005.120984
clifton terrace,2016-08-04,482.144749,20487.265733
clifton terrace,2016-08-05,201.003834,20688.269567
clifton terrace,2016-08-06,240,20928.269567
clifton terrace,2016-08-07,476.724337,21404.993904
clifton terrace,2016-08-08,353.377646,21758.37155
clifton terrace,2016-08-09,131.669267,21890.040817
coates crescent,2016-06-03,669.5142989999999,669.5142989999999
coates crescent,2016-06-07,715.070187,1384.584486
coates crescent,2016-06-11,708.188281,2092.772767
coates crescent,2016-06-15,516.213035,2608.985802
coates crescent,2016-06-18,574.460278,3183.4460799999997
coates crescent,2016-06-21,397.24041,3580.68649
coates crescent,2016-06-22,184.680488,3765.366978
coates crescent,2016-06-24,616.440285,4381.807263
coates crescent,2016-06-25,191.48175500000002,4573.289018
coates crescent,2016-06-28,423.585978,4996.874996
coates crescent,2016-06-29,236.590947,5233.465943
coates crescent,2016-07-05,712.908624,5946.374567
coates crescent,2016-07-07,97.934843,6044.30941
coates crescent,2016-07-08,387.60879600000004,6431.918206
coates crescent,2016-07-11,578.762769,7010.680975
coates crescent,2016-07-13,634.240464,7644.921439
coates crescent,2016-07-15,551.589525,8196.510964000001
coates crescent,2016-07-17,370.08957999999996,8566.600544
coates crescent,2016-07-19,611.9544530000001,9178.554997
coates crescent,2016-07-20,471.5965,9650.151497
coates crescent,2016-07-22,674.635098,10324.786595
coates crescent,2016-07-25,589.676653,10914.463248
