street_name,date,total_vol_l3,total_weight_kg
hanover street,2016-06-04,1415.146311,99.060243
hanover street,2016-06-06,469.52315799999997,32.866621
hanover street,2016-06-07,388.741825,27.211928
hanover street,2016-06-08,602.548259,42.178378
hanover street,2016-06-11,238.552469,16.698673
hanover street,2016-06-12,805.627795,56.393945
hanover street,2016-06-14,901.722503,63.120576
hanover street,2016-06-16,153.161092,10.721276
hanover street,2016-06-17,451.29784900000004,31.590849
hanover street,2016-06-18,700.569711,49.039880000000004
hanover street,2016-06-19,228.894479,16.022614
hanover street,2016-06-20,492.82760400000006,34.497933
hanover street,2016-06-22,804.4670610000001,56.312693
hanover street,2016-06-24,610.267333,42.718713
hanover street,2016-06-27,953.928188,66.774974
hanover street,2016-06-28,173.147342,12.120314
hanover street,2016-06-29,437.763919,30.643473999999998
hanover street,2016-06-30,416.146481,29.130254
hanover street,2016-07-01,458.930881,32.125161
hanover street,2016-07-02,548.631779,38.404225
hanover street,2016-07-03,183.718894,12.860323
hanover street,2016-07-04,623.088399,43.616189
hanover street,2016-07-05,756.464175,52.952493000000004
hanover street,2016-07-07,892.080118,62.445609000000005
hanover street,2016-07-09,497.799334,34.845953
hanover street,2016-07-10,948.604934,66.402344
hanover street,2016-07-12,478.402874,33.488201
hanover street,2016-07-13,425.315525,29.772087
hanover street,2016-07-14,382.80064100000004,26.796045
hanover street,2016-07-15,782.452038,54.771642
hanover street,2016-07-16,912.322499,63.862575
hanover street,2016-07-17,359.97386800000004,25.198171000000002
hanover street,2016-07-18,631.997792,44.239845
hanover street,2016-07-19,233.850579,16.369541
hanover street,2016-07-20,240,16.8
hanover street,2016-07-21,890.714826,62.350038
hanover street,2016-07-22,201.66188,14.116332
hanover street,2016-07-23,897.1471819999999,62.800303
hanover street,2016-07-24,720.882606,50.461782
hanover street,2016-07-25,454.5987,31.821908999999998
hanover street,2016-07-26,413.326164,28.932831
hanover street,2016-07-27,161.111788,11.277825
hanover street,2016-07-28,470.49325,32.934528
hanover street,2016-07-30,949.333695,66.45335800000001
hanover street,2016-07-31,779.223438,54.545641
hanover street,2016-08-01,202.548525,14.178397
hanover street,2016-08-02,909.418576,63.659301
hanover street,2016-08-03,569.64297,39.875009000000006
hanover street,2016-08-04,664.005233,46.480366000000004
hanover street,2016-08-05,435.116239,30.458136
hanover street,2016-08-06,657.7962190000001,46.045736
hanover street,2016-08-07,847.476026,59.323322
hanover street,2016-08-08,405.527888,28.386953
hanover street,2016-08-09,513.070644,35.914946
haymarket terrace,2016-06-03,548.632347,38.404264
haymarket terrace,2016-06-04,446.797897,31.275852999999998
haymarket terrace,2016-06-05,89.984653,6.298926
haymarket terrace,2016-06-06,89.427837,6.259949
haymarket terrace,2016-06-07,334.696398,23.428748
haymarket terrace,2016-06-11,425.76789,29.803752
haymarket terrace,2016-06-12,59.339284,4.15375
haymarket terrace,2016-06-13,601.892709,42.132491
haymarket terrace,2016-06-14,88.62854,6.203998
haymarket terrace,2016-06-15,89.531454,6.267202
haymarket terrace,2016-06-16,579.037908,40.532654
haymarket terrace,2016-06-17,224.56966599999998,15.719877
haymarket terrace,2016-06-18,230.158153,16.111071
haymarket terrace,2016-06-19,86.933798,6.085366
haymarket terrace,2016-06-20,494.675707,34.627299
haymarket terrace,2016-06-21,259.83495700000003,18.188447
haymarket terrace,2016-06-22,178.843882,12.519072000000001
haymarket terrace,2016-06-23,495.946588,34.716261
haymarket terrace,2016-06-24,248.961975,17.427339
haymarket terrace,2016-06-25,616.899706,43.182979
haymarket terrace,2016-06-27,312.211914,21.854834
haymarket terrace,2016-06-28,383.613911,26.852973
haymarket terrace,2016-06-29,318.099557,22.266968
haymarket terrace,2016-06-30,392.057919,27.444055
haymarket terrace,2016-07-02,329.262327,23.048363
haymarket terrace,2016-07-03,158.41438,11.089006999999999
haymarket terrace,2016-07-04,332.742256,23.291958
haymarket terrace,2016-07-05,380.445731,26.631201
haymarket terrace,2016-07-06,158.23969599999998,11.076779
haymarket terrace,2016-07-07,260.393673,18.227557
haymarket terrace,2016-07-08,470.309168,32.921642
haymarket terrace,2016-07-09,278.862128,19.520349
haymarket terrace,2016-07-10,270.820272,18.957419
haymarket terrace,2016-07-11,73.960587,5.177241
haymarket terrace,2016-07-12,609.842667,42.688988
haymarket terrace,2016-07-13,261.759058,18.323134
haymarket terrace,2016-07-15,681.373623,47.696154
haymarket terrace,2016-07-16,150.57356099999998,10.54015
haymarket terrace,2016-07-17,462.303774,32.361264
haymarket terrace,2016-07-18,138.820505,9.717435
haymarket terrace,2016-07-19,476.91006300000004,33.383705
haymarket terrace,2016-07-20,266.18591000000004,18.633014
haymarket terrace,2016-07-21,243.444527,17.041117
haymarket terrace,2016-07-22,244.239805,17.096786
haymarket terrace,2016-07-23,575.475537,40.283287
haymarket terrace,2016-07-24,480.459113,33.632138
haymarket terrace,2016-07-25,401.957742,28.137042
haymarket terrace,2016-07-26,87.169698,6.101879
haymarket terrace,2016-07-27,256.766366,17.973646
haymarket terrace,2016-07-28,531.073054,37.175114
haymarket terrace,2016-07-29,198.69281,13.908497
haymarket terrace,2016-07-30,511.142146,35.779951
haymarket terrace,2016-07-31,388.603553,27.202249
haymarket terrace,2016-08-01,310.670742,21.746953
haymarket terrace,2016-08-02,483.410266,33.838719
haymarket terrace,2016-08-03,100.529349,7.0370550000000005
haymarket terrace,2016-08-04,393.963354,27.577435
haymarket terrace,2016-08-05,315.688802,22.098216
haymarket terrace,2016-08-06,527.672338,36.937063
haymarket terrace,2016-08-07,416.171698,29.132019
haymarket terrace,2016-08-08,553.945215,38.776165
haymarket terrace,2016-08-09,153.865527,10.770586999999999
hermitage place,2016-06-04,90,6.3
high street,2016-06-03,87.532408,6.127269
high street,2016-06-04,2226.329254,155.843047
high street,2016-06-05,2658.222645,186.075584
high street,2016-06-06,1186.974119,83.088189
high street,2016-06-07,507.447135,35.5213
high street,2016-06-08,1330.973611,93.168153
high street,2016-06-09,1551.985495,108.638985
high street,2016-06-10,304.45072,21.31155
high street,2016-06-11,180.434429,12.63041
high street,2016-06-12,2329.092398,163.036468
high street,2016-06-13,1681.572632,117.710083
high street,2016-06-14,376.71218,26.369853
high street,2016-06-15,1613.792504,112.965474
high street,2016-06-16,441.13919599999997,30.879744
high street,2016-06-17,885.727853,62.00095
high street,2016-06-18,2042.575716,142.9803
high street,2016-06-19,1801.3442129999999,126.094095
high street,2016-06-20,399.316654,27.952166
high street,2016-06-21,1961.118583,137.278301
high street,2016-06-22,826.027836,57.821948
high street,2016-06-23,1851.876547,129.63136
high street,2016-06-24,1084.46382,75.912466
high street,2016-06-25,1688.381815,118.186728
high street,2016-06-26,1501.948604,105.136403
high street,2016-06-27,897.298282,62.81088
high street,2016-06-28,1618.948695,113.326408
high street,2016-06-29,1087.054403,76.09380900000001
high street,2016-06-30,1405.532308,98.387263
high street,2016-07-01,1541.736717,107.921571
high street,2016-07-02,1440.460715,100.83225
high street,2016-07-03,379.064928,26.534545
high street,2016-07-04,1634.3787,114.40651
high street,2016-07-05,2120.238919,148.416724
high street,2016-07-06,1131.877623,79.231433
high street,2016-07-07,1493.719468,104.560362
high street,2016-07-08,2817.170016,197.20190300000002
high street,2016-07-09,721.36825,50.495777000000004
high street,2016-07-10,1765.18796,123.563157
high street,2016-07-11,1755.951306,122.916592
high street,2016-07-12,1934.556906,135.418983
high street,2016-07-13,1081.099324,75.676953
high street,2016-07-14,2064.390438,144.50733
high street,2016-07-15,2372.710368,166.089726
high street,2016-07-16,2067.165908,144.70161199999998
high street,2016-07-17,2087.566211,146.129634
high street,2016-07-18,1915.876734,134.111371
high street,2016-07-19,2934.533837,205.417369
high street,2016-07-20,956.963281,66.987429
high street,2016-07-21,1905.698875,133.398922
high street,2016-07-22,2068.909267,144.823649
high street,2016-07-23,1660.024068,116.201684
high street,2016-07-24,2122.545327,148.578174
high street,2016-07-25,1976.0275080000001,138.321925
high street,2016-07-26,1313.1253219999999,91.918772
high street,2016-07-27,2287.605537,160.132388
high street,2016-07-28,1711.209384,119.784656
high street,2016-07-29,774.686808,54.228077
high street,2016-07-30,1769.333652,123.853355
high street,2016-07-31,2161.9645259999998,151.337517
high street,2016-08-01,1767.624884,123.733741
high street,2016-08-02,524.361467,36.705303
high street,2016-08-03,554.651863,38.825631
high street,2016-08-04,658.96953,46.127868
high street,2016-08-05,166.209528,11.634667
high street,2016-08-06,475.193056,33.263514
high street,2016-08-07,744.516354,52.116145
high street,2016-08-08,428.828544,30.017998
high street,2016-08-09,432.390501,30.267336
hunter square,2016-06-03,480,33.6
hunter square,2016-06-05,802.9582829999999,56.20708
hunter square,2016-06-06,382.692903,26.788503
hunter square,2016-06-09,480,33.6
hunters square,2016-06-25,480,33.6
hunters square,2016-06-26,446.94557,31.28619
hunters square,2016-06-27,472.570378,33.079926
hunters square,2016-06-28,210.396017,14.727721
hunters square,2016-06-29,287.968083,20.157766
hunters square,2016-06-30,244.293364,17.100536
hunters square,2016-07-02,271.721329,19.020493
hunters square,2016-07-03,476.926778,33.384874
hunters square,2016-07-04,475.077972,33.255458
hunters square,2016-07-05,524.981821,36.748728
hunters square,2016-07-06,303.937226,21.275606
hunters square,2016-07-08,946.9615249999999,66.287307
hunters square,2016-07-09,87.072109,6.095048
hunters square,2016-07-10,426.890636,29.882345
hunters square,2016-07-11,455.576996,31.89039
hunters square,2016-07-12,470.931493,32.965204
hunters square,2016-07-13,951.153528,66.580747
hunters square,2016-07-15,757.231544,53.006208
hunters square,2016-07-17,477.287291,33.41011
hunters square,2016-07-18,424.002549,29.680178
hunters square,2016-07-19,393.150451,27.520532
hunters square,2016-07-20,425.767484,29.803724
hunters square,2016-07-21,929.706711,65.07947
hunters square,2016-07-22,479.928103,33.594967
hunters square,2016-07-23,334.724531,23.430717
hunters square,2016-07-24,460.708939,32.249626
hunters square,2016-07-26,479.626821,33.573877
hunters square,2016-07-27,434.381868,30.406731
hunters square,2016-07-28,475.967559,33.317729
hunters square,2016-07-29,794.133729,55.589361
hunters square,2016-07-30,439.719792,30.780385
hunters square,2016-07-31,397.298173,27.810872
hunters square,2016-08-01,473.824064,33.167684
hunters square,2016-08-03,955.329886,66.873092
hunters square,2016-08-05,480,33.6
hunters square,2016-08-06,919.455247,64.361867
hunters square,2016-08-07,912.5261989999999,63.876834
hunters square,2016-08-08,654.97055,45.847939
hunters square,2016-08-09,378.921404,26.524498
lady stair's close,2016-06-04,116.843272,8.179029
lady stair's close,2016-06-10,117.132861,8.1993
lady stair's close,2016-06-12,112.770883,7.893962
lady stair's close,2016-06-13,88.03503,6.162452
lady stair's close,2016-06-15,120,8.4
lady stair's close,2016-06-17,99.16937,6.941856
lady stair's close,2016-06-20,120,8.4
lady stair's close,2016-06-23,114.14875,7.990412
lady stair's close,2016-06-25,119.806201,8.386434
lady stair's close,2016-06-26,119.835531,8.388487
lady stair's close,2016-06-27,112.083414,7.845839
lady stair's close,2016-06-29,99.401967,6.958138
lady stair's close,2016-06-30,117.562427,8.22937
lady stair's close,2016-07-05,120,8.4
lady stair's close,2016-07-07,90.867201,6.360704
lady stair's close,2016-07-09,117.679918,8.237594
lady stair's close,2016-07-10,117.762847,8.243399
lady stair's close,2016-07-12,95.240449,6.666831
lady stair's close,2016-07-14,119.256971,8.347988
lady stair's close,2016-07-16,119.877306,8.391411
lady stair's close,2016-07-18,120,8.4
lady stair's close,2016-07-20,120,8.4
lady stair's close,2016-07-22,117.721927,8.240535
lady stair's close,2016-07-25,119.686753,8.378073
lady stair's close,2016-07-28,117.516278,8.226139
lady stair's close,2016-07-30,111.488624,7.804204
lady stair's close,2016-07-31,93.684932,6.557945
lady stair's close,2016-08-01,120,8.4
lady stair's close,2016-08-03,119.020596,8.331442
lady stair's close,2016-08-04,114.056226,7.983936
lady stair's close,2016-08-05,114.710428,8.02973
lady stair's close,2016-08-06,120,8.4
lady stair's close,2016-08-08,120,8.4
leith links,2016-06-04,621.214191,43.484993
leith links,2016-06-06,1924.291886,134.700432
leith links,2016-06-07,1003.142232,70.219956
leith links,2016-06-10,2826.5223809999998,197.856567
leith links,2016-06-12,1465.595483,102.591683
leith links,2016-06-14,782.280436,54.759631
leith links,2016-06-15,187.997838,13.159849
leith links,2016-06-16,221.30554,15.491388
leith links,2016-06-17,190.488892,13.334222
leith links,2016-06-18,198.548297,13.898381
leith links,2016-06-19,1623.739286,113.66175
leith links,2016-06-20,430.62426300000004,30.143698999999998
leith links,2016-06-21,145.751618,10.202613
leith links,2016-06-22,214.664236,15.026497
leith links,2016-06-23,701.06754,49.074728
leith links,2016-06-24,234.57692,16.420384
leith links,2016-06-27,850.712463,59.549872
leith links,2016-06-28,1223.032649,85.612286
leith links,2016-06-29,790.552798,55.338695
leith links,2016-06-30,358.915642,25.124095
leith links,2016-07-01,80.797091,5.655796
leith links,2016-07-05,3151.325693,220.592799
leith links,2016-07-07,89.469577,6.26287
leith links,2016-07-08,389.927197,27.294904000000002
leith links,2016-07-09,237.967674,16.657737
leith links,2016-07-11,1471.34908,102.994435
leith links,2016-07-12,432.58475799999997,30.280932999999997
leith links,2016-07-14,968.660772,67.806254
leith links,2016-07-15,777.645206,54.435164
leith links,2016-07-17,1525.105211,106.757364
leith links,2016-07-19,540.979418,37.86856
leith links,2016-07-20,2839.465981,198.762619
leith links,2016-07-21,973.1197520000001,68.118382
leith links,2016-07-22,177.132101,12.399246999999999
leith links,2016-07-24,914.147023,63.990292
leith links,2016-07-26,662.933511,46.405346
leith links,2016-07-27,204.716662,14.330166
leith links,2016-07-28,239.71088,16.779762
leith links,2016-07-29,1253.853967,87.769778
leith links,2016-07-30,240,16.8
leith links,2016-07-31,1042.450752,72.971553
leith links,2016-08-01,601.921648,42.134515
leith links,2016-08-02,1216.3861,85.147027
leith links,2016-08-03,414.96602099999996,29.047621
leith links,2016-08-04,477.426669,33.419866999999996
leith links,2016-08-05,446.147685,31.230338000000003
leith links,2016-08-06,184.869022,12.940832
leith links,2016-08-07,877.801912,61.446134
leith links,2016-08-08,376.75356,26.37275
leith links,2016-08-09,820.222429,57.41557
leith street,2016-06-03,278.70366,19.509256
leith street,2016-06-04,241.62176399999998,16.913524
leith street,2016-06-05,264.782604,18.534782
leith street,2016-06-06,170.219593,11.915371
leith street,2016-06-08,96.228714,6.73601
leith street,2016-06-09,354.32242099999996,24.802569
leith street,2016-06-11,377.683888,26.437872
leith street,2016-06-12,202.289524,14.160267
leith street,2016-06-13,135.452338,9.481664
leith street,2016-06-14,169.233476,11.846343000000001
leith street,2016-06-17,328.822632,23.017584
leith street,2016-06-18,330.998495,23.169894
leith street,2016-06-19,180.37358799999998,12.626151
leith street,2016-06-20,157.070186,10.994913
leith street,2016-06-21,397.329295,27.81305
leith street,2016-06-23,310.259354,21.718154000000002
leith street,2016-06-27,359.444386,25.161107
leith street,2016-06-28,78.841471,5.518903
leith street,2016-06-30,287.578079,20.130466
leith street,2016-07-01,157.443544,11.021048
leith street,2016-07-02,150.932701,10.565289
leith street,2016-07-03,388.891548,27.222407999999998
leith street,2016-07-05,357.306182,25.011432
leith street,2016-07-06,144.273522,10.099147
leith street,2016-07-07,210.305149,14.721361
leith street,2016-07-08,61.731746,4.321222
leith street,2016-07-09,272.348495,19.064394
leith street,2016-07-10,166.290502,11.640335
leith street,2016-07-11,127.597036,8.931792999999999
leith street,2016-07-12,262.914446,18.404011
leith street,2016-07-13,256.209153,17.934641
leith street,2016-07-14,187.32506999999998,13.112755
leith street,2016-07-15,274.30093899999997,19.201066
leith street,2016-07-16,157.092142,10.99645
leith street,2016-07-17,88.990149,6.22931
leith street,2016-07-18,91.304012,6.391281
leith street,2016-07-19,187.314107,13.111988
leith street,2016-07-20,98.919674,6.924377
leith street,2016-07-21,178.248329,12.477383
leith street,2016-07-22,301.17587100000003,21.082311
leith street,2016-07-23,263.24393299999997,18.427075000000002
leith street,2016-07-24,291.96101,20.437272
leith street,2016-07-25,78.630135,5.504109
leith street,2016-07-26,183.710919,12.859764
leith street,2016-07-27,208.015715,14.5611
leith street,2016-07-28,214.880043,15.041603
leith street,2016-07-29,277.233909,19.406374
leith street,2016-07-30,226.42309699999998,15.849617
leith street,2016-07-31,238.661221,16.706285
leith street,2016-08-01,55.785548,3.904988
leith street,2016-08-02,290.647633,20.345335
leith street,2016-08-03,157.739608,11.041772
leith street,2016-08-04,301.848763,21.129414
leith street,2016-08-05,265.794482,18.605612999999998
leith street,2016-08-06,543.291157,38.030382
leith street,2016-08-07,344.989232,24.149247
leith street,2016-08-08,187.950673,13.156547
leith street,2016-08-09,313.12697000000003,21.918888000000003
leith walk,2016-06-04,1152.666671,80.686667
leith walk,2016-06-05,632.058825,44.244118
leith walk,2016-06-06,1182.164045,82.75148300000001
leith walk,2016-06-08,1914.95407,134.046785
leith walk,2016-06-09,94.674242,6.627197
leith walk,2016-06-10,668.199746,46.773982000000004
leith walk,2016-06-11,78.878172,5.521472
leith walk,2016-06-12,2545.585373,178.190975
leith walk,2016-06-14,100,7
leith walk,2016-06-15,695.408974,48.678628
leith walk,2016-06-16,818.3901979999999,57.287314
leith walk,2016-06-17,665.84802,46.609362000000004
leith walk,2016-06-18,954.680702,66.82764999999999
leith walk,2016-06-19,1434.665134,100.426562
leith walk,2016-06-21,467.839153,32.748740999999995
leith walk,2016-06-22,603.005534,42.210387
leith walk,2016-06-23,1020.9452679999999,71.46616900000001
leith walk,2016-06-24,1100.721999,77.05054
leith walk,2016-06-27,1440.437172,100.830602
leith walk,2016-06-28,944.04102,66.08287100000001
leith walk,2016-06-29,649.0175389999999,45.431228000000004
leith walk,2016-06-30,463.52320299999997,32.446624
leith walk,2016-07-02,1588.794402,111.215609
leith walk,2016-07-03,1130.02294,79.101606
leith walk,2016-07-06,2580.480054,180.633603
leith walk,2016-07-07,240,16.8
leith walk,2016-07-09,628.234228,43.976395999999994
leith walk,2016-07-10,959.968611,67.197803
leith walk,2016-07-11,450.721957,31.550537
leith walk,2016-07-12,1161.416944,81.299185
leith walk,2016-07-14,1657.956054,116.05692300000001
leith walk,2016-07-16,931.804436,65.22631100000001
leith walk,2016-07-17,795.12653,55.658857
leith walk,2016-07-18,1441.426701,100.899869
leith walk,2016-07-19,43.369487,3.035864
leith walk,2016-07-20,910.43247,63.730273
leith walk,2016-07-21,1981.384172,138.696893
leith walk,2016-07-22,707.175309,49.502272
leith walk,2016-07-23,335.58251800000005,23.490776
leith walk,2016-07-24,2034.332569,142.40328
leith walk,2016-07-27,1107.71648,77.540153
leith walk,2016-07-28,317.394726,22.217631
leith walk,2016-07-29,2189.593397,153.271536
leith walk,2016-07-30,81.299604,5.690972
leith walk,2016-07-31,768.892865,53.822501
leith walk,2016-08-01,1386.944047,97.086084
leith walk,2016-08-02,810.297457,56.720822
leith walk,2016-08-03,426.503986,29.855279
leith walk,2016-08-04,1450.649919,101.545494
leith walk,2016-08-05,618.858281,43.320079
leith walk,2016-08-06,478.545393,33.498177
leith walk,2016-08-07,1332.795306,93.295672
leith walk,2016-08-08,330.162015,23.111341
leith walk,2016-08-09,940.34835,65.824384
links place,2016-06-06,65.536918,4.587584
links place,2016-06-10,68.651647,4.805615
links place,2016-06-20,86.098604,6.026902
links place,2016-06-28,73.804538,5.166318
links place,2016-07-05,99.715529,6.980087
links place,2016-07-10,119.1908,8.343356
links place,2016-07-17,107.603389,7.532237
links place,2016-07-26,112.546718,7.87827
links place,2016-07-31,82.043184,5.743023
links place,2016-08-07,113.875815,7.971307
market street,2016-06-03,657.85137,46.049595999999994
market street,2016-06-05,389.471306,27.262991999999997
market street,2016-06-06,428.551803,29.998626
market street,2016-06-09,506.59084599999994,35.461359
market street,2016-06-11,798.3114949999999,55.881804
market street,2016-06-13,473.81036800000004,33.166726
market street,2016-06-17,754.779575,52.83457
market street,2016-06-19,793.71309,55.559916
market street,2016-06-21,524.738209,36.731674999999996
market street,2016-06-26,959.801327,67.186093
market street,2016-06-28,467.668355,32.736785
market street,2016-06-29,294.241951,20.596937
market street,2016-07-01,301.78822,21.125176000000003
market street,2016-07-03,733.448324,51.341381999999996
market street,2016-07-04,137.34441,9.614109
market street,2016-07-05,321.928538,22.534998
market street,2016-07-06,203.728227,14.260976
market street,2016-07-09,793.100209,55.517015
market street,2016-07-10,643.858515,45.070096
market street,2016-07-13,813.693164,56.958522
market street,2016-07-15,695.238826,48.666718
market street,2016-07-17,488.34866,34.184405999999996
market street,2016-07-18,167.279234,11.709546
market street,2016-07-21,881.861045,61.730273
market street,2016-07-23,941.8457530000001,65.929202
market street,2016-07-24,319.587346,22.371114
market street,2016-07-27,699.6336590000001,48.974357
market street,2016-07-28,123.34599300000001,8.63422
market street,2016-07-29,712.960676,49.907247
market street,2016-07-30,397.961954,27.857337
market street,2016-08-03,939.8120389999999,65.786843
market street,2016-08-04,216.833753,15.178363
market street,2016-08-05,605.2078899999999,42.364553
market street,2016-08-06,1091.067004,76.374689
market street,2016-08-08,522.468513,36.572796
market street,2016-08-09,488.164912,34.171544
mcdonald road,2016-06-11,238.635614,16.704493
mcdonald road,2016-06-17,229.802944,16.086206
mcdonald road,2016-06-20,100.995947,7.069716
mcdonald road,2016-06-24,228.662417,16.006369
mcdonald road,2016-06-29,240,16.8
mcdonald road,2016-07-04,218.51672,15.29617
mcdonald road,2016-07-07,204.679893,14.327592
mcdonald road,2016-07-09,98.053122,6.863719
mcdonald road,2016-07-14,222.148733,15.550411
mcdonald road,2016-07-18,197.48097,13.823668
mcdonald road,2016-07-21,217.860707,15.25025
mcdonald road,2016-07-27,222.977138,15.6084
mcdonald road,2016-07-31,222.716834,15.590178
mcdonald road,2016-08-06,172.1155,12.048085
mcdonald road,2016-08-09,236.41994,16.549396
mound place,2016-06-05,197.64724,13.835307
mound place,2016-06-09,115.076212,8.055335
mound place,2016-06-13,126.147973,8.830358
mound place,2016-06-18,98.456954,6.891987
mound place,2016-06-23,204,14.28
mound place,2016-06-25,58.121357,4.068495
mound place,2016-06-30,202.283492,14.159844
mound place,2016-07-03,122.251939,8.557636
mound place,2016-07-07,165.279896,11.569593
mound place,2016-07-09,105.517051,7.386194
mound place,2016-07-15,192.131713,13.44922
mound place,2016-07-18,176.015327,12.321073
mound place,2016-07-22,225.024938,15.751746
mound place,2016-07-27,239.87348,16.791144
mound place,2016-07-29,75.936803,5.315576
mound place,2016-07-31,137.32971,9.61308
mound place,2016-08-03,189.885285,13.29197
mound place,2016-08-05,225.761125,15.803279
mound place,2016-08-07,184.657261,12.926008
mound place,2016-08-09,210.618272,14.743279
newkirkgate,2016-06-06,240,16.8
newkirkgate,2016-06-12,240,16.8
newkirkgate,2016-06-16,219.62933,15.374053
newkirkgate,2016-06-19,240,16.8
newkirkgate,2016-06-21,204.030115,14.282108
newkirkgate,2016-06-24,240,16.8
newkirkgate,2016-06-28,229.021047,16.031473
newkirkgate,2016-07-03,371.043011,25.973011
newkirkgate,2016-07-06,311.803558,21.826248999999997
newkirkgate,2016-07-07,202.05569,14.143898
newkirkgate,2016-07-08,186.894533,13.082617
newkirkgate,2016-07-10,239.830012,16.788101
newkirkgate,2016-07-14,240,16.8
newkirkgate,2016-07-16,205.875632,14.411294
newkirkgate,2016-07-20,238.344731,16.684131
newkirkgate,2016-07-24,240,16.8
newkirkgate,2016-07-27,240,16.8
newkirkgate,2016-07-29,223.032027,15.612242
newkirkgate,2016-08-01,239.985918,16.799014
newkirkgate,2016-08-03,209.767523,14.683727
newkirkgate,2016-08-06,240,16.8
newkirkgate,2016-08-09,222.741303,15.591891
nicolson street,2016-06-03,105.354339,7.374804
nicolson street,2016-06-04,182.664906,12.786543
nicolson street,2016-06-06,111.690428,7.81833
nicolson street,2016-06-08,85.549358,5.988455
nicolson street,2016-06-09,115.075751,8.055303
nicolson street,2016-06-10,119.706426,8.37945
nicolson street,2016-06-11,228.591119,16.001378000000003
nicolson street,2016-06-12,80.329144,5.62304
nicolson street,2016-06-13,90.527217,6.336905
nicolson street,2016-06-14,76.968131,5.387769
nicolson street,2016-06-16,116.69129,8.16839
nicolson street,2016-06-17,73.448114,5.141368
nicolson street,2016-06-18,51.222492,3.585574
nicolson street,2016-06-20,119.110832,8.337758
nicolson street,2016-06-21,87.449109000000007,6.121438
nicolson street,2016-06-22,62.254584,4.357821
nicolson street,2016-06-23,146.465548,10.252588
nicolson street,2016-06-24,117.129285,8.19905
nicolson street,2016-06-25,116.218649,8.135305
nicolson street,2016-06-26,105.440055,7.380804
nicolson street,2016-06-27,113.994249,7.979597
nicolson street,2016-06-29,61.308165,4.291572
nicolson street,2016-06-30,203.237698,14.226639
nicolson street,2016-07-02,226.11949600000003,15.828364999999998
nicolson street,2016-07-03,107.717772,7.540244
nicolson street,2016-07-05,166.619168,11.663341
nicolson street,2016-07-06,103.010211,7.210715
nicolson street,2016-07-07,82.710521,5.789736
nicolson street,2016-07-08,101.803857,7.12627
nicolson street,2016-07-09,106.737927,7.471655
nicolson street,2016-07-10,91.633697,6.414359
nicolson street,2016-07-11,109.300209,7.651015
nicolson street,2016-07-12,198.36314099999998,13.88542
nicolson street,2016-07-13,216.154691,15.130828000000001
nicolson street,2016-07-14,90.33664,6.323565
nicolson street,2016-07-16,97.395266,6.817669
nicolson street,2016-07-17,119.692778,8.378494
nicolson street,2016-07-18,114.423152,8.009621
nicolson street,2016-07-19,118.465451,8.292582
nicolson street,2016-07-20,118.07567,8.265297
nicolson street,2016-07-21,89.121332,6.238493
nicolson street,2016-07-22,117.649887,8.235492
nicolson street,2016-07-23,105.187864,7.36315
nicolson street,2016-07-24,78.86775,5.520742
nicolson street,2016-07-26,119.451972,8.361638
nicolson street,2016-07-28,120,8.4
nicolson street,2016-07-29,114.533233,8.017326
nicolson street,2016-07-30,116.242603,8.136982
nicolson street,2016-07-31,121.292051,8.490444
nicolson street,2016-08-03,108.376384,7.586347
nicolson street,2016-08-05,227.377283,15.916409999999999
nicolson street,2016-08-06,206.531322,14.457192
nicolson street,2016-08-07,76.228619,5.336003
nicolson street,2016-08-08,109.862532,7.690377
nicolson street,2016-08-09,94.435249,6.610467
north bridge,2016-06-03,1294.514683,90.616027
north bridge,2016-06-04,307.691318,21.538392
north bridge,2016-06-05,1066.7782359999999,74.674478
north bridge,2016-06-06,418.675002,29.30725
north bridge,2016-06-07,602.4652189999999,42.172566
north bridge,2016-06-10,2048.264114,143.378488
north bridge,2016-06-11,768.50111,53.795077
north bridge,2016-06-12,250.013812,17.500967
north bridge,2016-06-13,842.1293,58.94905
north bridge,2016-06-14,809.7257050000001,56.6808
north bridge,2016-06-17,389.477112,27.263398
north bridge,2016-06-18,954.5884510000001,66.821192
north bridge,2016-06-19,2085.520311,145.986423
north bridge,2016-06-20,204.137572,14.28963
north bridge,2016-06-21,660.134084,46.209385
north bridge,2016-06-22,626.460428,43.852230000000006
north bridge,2016-06-24,392.929935,27.505095
north bridge,2016-06-25,1941.282316,135.889761
north bridge,2016-06-26,859.568164,60.169772
north bridge,2016-06-27,407.911763,28.553823
north bridge,2016-06-28,680.071411,47.604999
north bridge,2016-06-29,1110.993099,77.769517
north bridge,2016-07-01,691.721477,48.420503999999994
north bridge,2016-07-02,1860.825707,130.257799
north bridge,2016-07-05,1738.649841,121.705489
north bridge,2016-07-06,356.715902,24.970112999999998
north bridge,2016-07-08,1887.46731,132.122713
north bridge,2016-07-09,925.56574,64.789602
north bridge,2016-07-11,237.577584,16.630431
north bridge,2016-07-12,2495.557028,174.68899199999998
north bridge,2016-07-13,477.180292,33.40262
north bridge,2016-07-15,1730.627491,121.143924
north bridge,2016-07-16,1625.598216,113.791876
north bridge,2016-07-18,1048.591588,73.40141
north bridge,2016-07-19,1126.946243,78.886237
north bridge,2016-07-20,771.62295,54.013607
north bridge,2016-07-21,1465.144365,102.560105
north bridge,2016-07-22,1177.987128,82.45909800000001
