street_name,date,total_vol_l3,total_weight_kg,cum_total_vol_l3,cum_total_weight_kg
duke street,2016-08-09,0,0,3478.432577,243.490279
duncan place,2016-06-03,0,0,0,0
duncan place,2016-06-04,0,0,0,0
duncan place,2016-06-05,0,0,0,0
duncan place,2016-06-06,100.464,7.03248,100.464,7.03248
duncan place,2016-06-07,0,0,100.464,7.03248
duncan place,2016-06-08,0,0,100.464,7.03248
duncan place,2016-06-09,0,0,100.464,7.03248
duncan place,2016-06-10,0,0,100.464,7.03248
duncan place,2016-06-11,0,0,100.464,7.03248
duncan place,2016-06-12,0,0,100.464,7.03248
duncan place,2016-06-13,0,0,100.464,7.03248
duncan place,2016-06-14,0,0,100.464,7.03248
duncan place,2016-06-15,0,0,100.464,7.03248
duncan place,2016-06-16,0,0,100.464,7.03248
duncan place,2016-06-17,0,0,100.464,7.03248
duncan place,2016-06-18,103.777048,7.264393,204.24104799999998,14.296873
duncan place,2016-06-19,0,0,204.24104799999998,14.296873
duncan place,2016-06-20,0,0,204.24104799999998,14.296873
duncan place,2016-06-21,0,0,204.24104799999998,14.296873
duncan place,2016-06-22,0,0,204.24104799999998,14.296873
duncan place,2016-06-23,0,0,204.24104799999998,14.296873
duncan place,2016-06-24,0,0,204.24104799999998,14.296873
duncan place,2016-06-25,0,0,204.24104799999998,14.296873
duncan place,2016-06-26,0,0,204.24104799999998,14.296873
duncan place,2016-06-27,0,0,204.24104799999998,14.296873
duncan place,2016-06-28,0,0,204.24104799999998,14.296873
duncan place,2016-06-29,0,0,204.24104799999998,14.296873
duncan place,2016-06-30,97.180726,6.802651,301.421774,21.099524
duncan place,2016-07-01,0,0,301.421774,21.099524
duncan place,2016-07-02,0,0,301.421774,21.099524
duncan place,2016-07-03,0,0,301.421774,21.099524
duncan place,2016-07-04,0,0,301.421774,21.099524
duncan place,2016-07-05,0,0,301.421774,21.099524
duncan place,2016-07-06,0,0,301.421774,21.099524
duncan place,2016-07-07,0,0,301.421774,21.099524
duncan place,2016-07-08,0,0,301.421774,21.099524
duncan place,2016-07-09,0,0,301.421774,21.099524
duncan place,2016-07-10,0,0,301.421774,21.099524
duncan place,2016-07-11,0,0,301.421774,21.099524
duncan place,2016-07-12,0,0,301.421774,21.099524
duncan place,2016-07-13,0,0,301.421774,21.099524
duncan place,2016-07-14,0,0,301.421774,21.099524
duncan place,2016-07-15,0,0,301.421774,21.099524
duncan place,2016-07-16,0,0,301.421774,21.099524
duncan place,2016-07-17,0,0,301.421774,21.099524
duncan place,2016-07-18,0,0,301.421774,21.099524
duncan place,2016-07-19,0,0,301.421774,21.099524
duncan place,2016-07-20,0,0,301.421774,21.099524
duncan place,2016-07-21,0,0,301.421774,21.099524
duncan place,2016-07-22,0,0,301.421774,21.099524
duncan place,2016-07-23,0,0,301.421774,21.099524
duncan place,2016-07-24,0,0,301.421774,21.099524
duncan place,2016-07-25,0,0,301.421774,21.099524
duncan place,2016-07-26,0,0,301.421774,21.099524
duncan place,2016-07-27,0,0,301.421774,21.099524
duncan place,2016-07-28,120,8.4,421.421774,29.499524
duncan place,2016-07-29,0,0,421.421774,29.499524
duncan place,2016-07-30,0,0,421.421774,29.499524
duncan place,2016-07-31,0,0,421.421774,29.499524
duncan place,2016-08-01,0,0,421.421774,29.499524
duncan place,2016-08-02,0,0,421.421774,29.499524
duncan place,2016-08-03,0,0,421.421774,29.499524
duncan place,2016-08-04,0,0,421.421774,29.499524
duncan place,2016-08-05,0,0,421.421774,29.499524
duncan place,2016-08-06,0,0,421.421774,29.499524
duncan place,2016-08-07,0,0,421.421774,29.499524
duncan place,2016-08-08,0,0,421.421774,29.499524
duncan place,2016-08-09,0,0,421.421774,29.499524
east hermitage place,2016-06-03,0,0,0,0
east hermitage place,2016-06-04,158.34799199999998,11.084359,158.34799199999998,11.084359
east hermitage place,2016-06-05,34.142316,2.389962,192.49030799999997,13.474321
east hermitage place,2016-06-06,0,0,192.49030799999997,13.474321
east hermitage place,2016-06-07,0,0,192.49030799999997,13.474321
east hermitage place,2016-06-08,0,0,192.49030799999997,13.474321
east hermitage place,2016-06-09,0,0,192.49030799999997,13.474321
east hermitage place,2016-06-10,0,0,192.49030799999997,13.474321
east hermitage place,2016-06-11,0,0,192.49030799999997,13.474321
east hermitage place,2016-06-12,0,0,192.49030799999997,13.474321
east hermitage place,2016-06-13,0,0,192.49030799999997,13.474321
east hermitage place,2016-06-14,140,9.8,332.49030799999997,23.274321
east hermitage place,2016-06-15,0,0,332.49030799999997,23.274321
east hermitage place,2016-06-16,0,0,332.49030799999997,23.274321
east hermitage place,2016-06-17,0,0,332.49030799999997,23.274321
east hermitage place,2016-06-18,0,0,332.49030799999997,23.274321
east hermitage place,2016-06-19,0,0,332.49030799999997,23.274321
east hermitage place,2016-06-20,125.889877,8.812291,458.380185,32.086612
east hermitage place,2016-06-21,0,0,458.380185,32.086612
east hermitage place,2016-06-22,0,0,458.380185,32.086612
east hermitage place,2016-06-23,0,0,458.380185,32.086612
east hermitage place,2016-06-24,0,0,458.380185,32.086612
east hermitage place,2016-06-25,0,0,458.380185,32.086612
east hermitage place,2016-06-26,0,0,458.380185,32.086612
east hermitage place,2016-06-27,111.008668,7.770607,569.3888529999999,39.857219
east hermitage place,2016-06-28,0,0,569.3888529999999,39.857219
east hermitage place,2016-06-29,0,0,569.3888529999999,39.857219
east hermitage place,2016-06-30,0,0,569.3888529999999,39.857219
east hermitage place,2016-07-01,0,0,569.3888529999999,39.857219
east hermitage place,2016-07-02,0,0,569.3888529999999,39.857219
east hermitage place,2016-07-03,0,0,569.3888529999999,39.857219
east hermitage place,2016-07-04,0,0,569.3888529999999,39.857219
east hermitage place,2016-07-05,137.875939,9.651316,707.26479199999994,49.508535
east hermitage place,2016-07-06,0,0,707.26479199999994,49.508535
east hermitage place,2016-07-07,0,0,707.26479199999994,49.508535
east hermitage place,2016-07-08,0,0,707.26479199999994,49.508535
east hermitage place,2016-07-09,0,0,707.26479199999994,49.508535
east hermitage place,2016-07-10,0,0,707.26479199999994,49.508535
east hermitage place,2016-07-11,0,0,707.26479199999994,49.508535
east hermitage place,2016-07-12,0,0,707.26479199999994,49.508535
east hermitage place,2016-07-13,0,0,707.26479199999994,49.508535
east hermitage place,2016-07-14,139.923552,9.794649,847.1883439999999,59.303184
east hermitage place,2016-07-15,0,0,847.1883439999999,59.303184
east hermitage place,2016-07-16,0,0,847.1883439999999,59.303184
east hermitage place,2016-07-17,0,0,847.1883439999999,59.303184
east hermitage place,2016-07-18,105.610312,7.392722,952.7986559999999,66.695906
east hermitage place,2016-07-19,0,0,952.7986559999999,66.695906
east hermitage place,2016-07-20,0,0,952.7986559999999,66.695906
east hermitage place,2016-07-21,46.778207,3.274474,999.576863,69.97038
east hermitage place,2016-07-22,0,0,999.576863,69.97038
east hermitage place,2016-07-23,0,0,999.576863,69.97038
east hermitage place,2016-07-24,0,0,999.576863,69.97038
east hermitage place,2016-07-25,0,0,999.576863,69.97038
east hermitage place,2016-07-26,0,0,999.576863,69.97038
east hermitage place,2016-07-27,0,0,999.576863,69.97038
east hermitage place,2016-07-28,140,9.8,1139.576863,79.77038
east hermitage place,2016-07-29,0,0,1139.576863,79.77038
east hermitage place,2016-07-30,0,0,1139.576863,79.77038
east hermitage place,2016-07-31,0,0,1139.576863,79.77038
east hermitage place,2016-08-01,0,0,1139.576863,79.77038
east hermitage place,2016-08-02,0,0,1139.576863,79.77038
east hermitage place,2016-08-03,0,0,1139.576863,79.77038
east hermitage place,2016-08-04,0,0,1139.576863,79.77038
east hermitage place,2016-08-05,114.568584,8.019801,1254.1454469999999,87.790181
east hermitage place,2016-08-06,0,0,1254.1454469999999,87.790181
east hermitage place,2016-08-07,0,0,1254.1454469999999,87.790181
east hermitage place,2016-08-08,0,0,1254.1454469999999,87.790181
east hermitage place,2016-08-09,0,0,1254.1454469999999,87.790181
east market street,2016-06-03,0,0,0,0
east market street,2016-06-04,0,0,0,0
east market street,2016-06-05,282.15992600000004,19.751195000000003,282.15992600000004,19.751195000000003
east market street,2016-06-06,0,0,282.15992600000004,19.751195000000003
east market street,2016-06-07,0,0,282.15992600000004,19.751195000000003
east market street,2016-06-08,0,0,282.15992600000004,19.751195000000003
east market street,2016-06-09,0,0,282.15992600000004,19.751195000000003
east market street,2016-06-10,0,0,282.15992600000004,19.751195000000003
east market street,2016-06-11,187.215742,13.105102,469.375668,32.856297000000005
east market street,2016-06-12,0,0,469.375668,32.856297000000005
east market street,2016-06-13,38.109026,2.667632,507.48469400000005,35.523929
east market street,2016-06-14,0,0,507.48469400000005,35.523929
east market street,2016-06-15,0,0,507.48469400000005,35.523929
east market street,2016-06-16,66.945745,4.686202,574.4304390000001,40.210131000000004
east market street,2016-06-17,0,0,574.4304390000001,40.210131000000004
east market street,2016-06-18,99.150665,6.940547,673.5811040000001,47.150678
east market street,2016-06-19,0,0,673.5811040000001,47.150678
east market street,2016-06-20,229.49917,16.064942,903.080274,63.21562
east market street,2016-06-21,100,7,1003.080274,70.21562
east market street,2016-06-22,72.713902,5.089973,1075.794176,75.305593
east market street,2016-06-23,0,0,1075.794176,75.305593
east market street,2016-06-24,0,0,1075.794176,75.305593
east market street,2016-06-25,0,0,1075.794176,75.305593
east market street,2016-06-26,0,0,1075.794176,75.305593
east market street,2016-06-27,199.557109,13.968998,1275.351285,89.274591
east market street,2016-06-28,91.652424,6.41567,1367.003709,95.690261
east market street,2016-06-29,0,0,1367.003709,95.690261
east market street,2016-06-30,99.381326,6.956693,1466.385035,102.646954
east market street,2016-07-01,174.964905,12.247543,1641.34994,114.894497
east market street,2016-07-02,0,0,1641.34994,114.894497
east market street,2016-07-03,0,0,1641.34994,114.894497
east market street,2016-07-04,100,7,1741.34994,121.894497
east market street,2016-07-05,91.817488,6.427224,1833.167428,128.321721
east market street,2016-07-06,0,0,1833.167428,128.321721
east market street,2016-07-07,0,0,1833.167428,128.321721
east market street,2016-07-08,0,0,1833.167428,128.321721
east market street,2016-07-09,157.357339,11.015014,1990.524767,139.336735
east market street,2016-07-10,0,0,1990.524767,139.336735
east market street,2016-07-11,0,0,1990.524767,139.336735
east market street,2016-07-12,148.997284,10.42981,2139.522051,149.766545
east market street,2016-07-13,191.629523,13.414067,2331.151574,163.180612
east market street,2016-07-14,0,0,2331.151574,163.180612
east market street,2016-07-15,0,0,2331.151574,163.180612
east market street,2016-07-16,258.163676,18.071457,2589.31525,181.252069
east market street,2016-07-17,76.198153,5.333871,2665.513403,186.58594
east market street,2016-07-18,0,0,2665.513403,186.58594
east market street,2016-07-19,155.02,10.8514,2820.533403,197.43734
east market street,2016-07-20,100.73425499999999,7.051398000000001,2921.267658,204.488738
east market street,2016-07-21,0,0,2921.267658,204.488738
east market street,2016-07-22,99.435057,6.960454,3020.702715,211.449192
east market street,2016-07-23,0,0,3020.702715,211.449192
east market street,2016-07-24,0,0,3020.702715,211.449192
east market street,2016-07-25,0,0,3020.702715,211.449192
east market street,2016-07-26,0,0,3020.702715,211.449192
east market street,2016-07-27,0,0,3020.702715,211.449192
east market street,2016-07-28,0,0,3020.702715,211.449192
east market street,2016-07-29,0,0,3020.702715,211.449192
east market street,2016-07-30,0,0,3020.702715,211.449192
east market street,2016-07-31,0,0,3020.702715,211.449192
east market street,2016-08-01,0,0,3020.702715,211.449192
east market street,2016-08-02,0,0,3020.702715,211.449192
east market street,2016-08-03,0,0,3020.702715,211.449192
east market street,2016-08-04,0,0,3020.702715,211.449192
east market street,2016-08-05,0,0,3020.702715,211.449192
east market street,2016-08-06,0,0,3020.702715,211.449192
east market street,2016-08-07,0,0,3020.702715,211.449192
east market street,2016-08-08,0,0,3020.702715,211.449192
east market street,2016-08-09,0,0,3020.702715,211.449192
elm row,2016-06-03,64.217939,4.495256,64.217939,4.495256
elm row,2016-06-04,649.266309,45.448641,713.484248,49.943897
elm row,2016-06-05,218.217836,15.275248999999999,931.702084,65.219146
elm row,2016-06-06,337.30634,23.611444,1269.0084239999999,88.83059
elm row,2016-06-07,370.610089,25.942707,1639.618513,114.773297
elm row,2016-06-08,0,0,1639.618513,114.773297
elm row,2016-06-09,154.25201099999998,10.797641,1793.870524,125.570938
elm row,2016-06-10,501.950695,35.13655,2295.821219,160.707488
elm row,2016-06-11,234.650868,16.425561000000002,2530.472087,177.133049
elm row,2016-06-12,157.26322,11.008424999999999,2687.735307,188.141474
elm row,2016-06-13,0,0,2687.735307,188.141474
elm row,2016-06-14,469.17016,32.841910999999996,3156.905467,220.983385
elm row,2016-06-15,98.065183,6.864563,3254.9706499999998,227.847948
elm row,2016-06-16,85.108079,5.957566,3340.078729,233.805514
elm row,2016-06-17,339.48967,23.764277,3679.5683989999998,257.569791
elm row,2016-06-18,124.193028,8.693512,3803.761427,266.263303
elm row,2016-06-19,0,0,3803.761427,266.263303
elm row,2016-06-20,189.767258,13.283708,3993.5286849999998,279.547011
elm row,2016-06-21,180.27560699999998,12.619292,4173.804292,292.16630299999997
elm row,2016-06-22,375.949925,26.316494,4549.754217,318.482797
elm row,2016-06-23,278.890036,19.522302,4828.644253,338.005099
elm row,2016-06-24,0,0,4828.644253,338.005099
elm row,2016-06-25,584.045065,40.883155,5412.689318,378.888254
elm row,2016-06-26,85.767549,6.003728,5498.456867,384.891982
elm row,2016-06-27,163.19562100000002,11.423693,5661.652488,396.315675
elm row,2016-06-28,306.96484399999997,21.487538,5968.617332,417.80321299999997
elm row,2016-06-29,97.65739,6.836017,6066.274722,424.63923
elm row,2016-06-30,501.506352,35.105446,6567.7810739999995,459.744676
elm row,2016-07-01,0,0,6567.7810739999995,459.744676
elm row,2016-07-02,89.677708,6.27744,6657.458782,466.022116
elm row,2016-07-03,753.398591,52.737902,7410.857373,518.760018
elm row,2016-07-04,98.66068899999999,6.906249,7509.518062,525.666267
elm row,2016-07-05,262.226524,18.355857,7771.744586,544.022124
elm row,2016-07-06,464.819877,32.537392,8236.564463,576.559516
elm row,2016-07-07,0,0,8236.564463,576.559516
elm row,2016-07-08,184.57164699999998,12.920015,8421.13611,589.479531
elm row,2016-07-09,413.360239,28.935216,8834.496349,618.414747
elm row,2016-07-10,0,0,8834.496349,618.414747
elm row,2016-07-11,0,0,8834.496349,618.414747
elm row,2016-07-12,188.05741899999998,13.164019,9022.553768,631.578766
elm row,2016-07-13,322.92468,22.604728,9345.478448,654.183494
elm row,2016-07-14,99.177628,6.942434,9444.656076,661.125928
elm row,2016-07-15,375.331996,26.27324,9819.988072,687.399168
elm row,2016-07-16,244.616405,17.123148,10064.604477,704.522316
elm row,2016-07-17,52.378593,3.666502,10116.98307,708.188818
elm row,2016-07-18,88.013837,6.160969,10204.996907,714.349787
elm row,2016-07-19,476.17085199999997,33.331959,10681.167759,747.681746
elm row,2016-07-20,0,0,10681.167759,747.681746
elm row,2016-07-21,331.580425,23.210630000000002,11012.748184,770.892376
elm row,2016-07-22,125.85600500000001,8.80992,11138.604189,779.702296
elm row,2016-07-23,73.398595,5.137902,11212.002784,784.840198
elm row,2016-07-24,559.92871,39.19501,11771.931494,824.035208
elm row,2016-07-25,77.097548,5.396828,11849.029042,829.432036
elm row,2016-07-26,242.74519,16.992162999999998,12091.774232,846.424199
elm row,2016-07-27,75.230057,5.266104,12167.004289,851.690303
elm row,2016-07-28,373.847805,26.169347000000002,12540.852094,877.85965
elm row,2016-07-29,150.107114,10.507498,12690.959208,888.367148
elm row,2016-07-30,374.982783,26.248795,13065.941991,914.615943
elm row,2016-07-31,123.594053,8.651583,13189.536044,923.267526
elm row,2016-08-01,87.354184,6.114793,13276.890228,929.382319
elm row,2016-08-02,421.590758,29.511353,13698.480986,958.893672
elm row,2016-08-03,95.030807,6.652156,13793.511793,965.545828
elm row,2016-08-04,283.264409,19.828509,14076.776202,985.374337
elm row,2016-08-05,251.72962,17.621073000000003,14328.505822,1002.99541
elm row,2016-08-06,377.664538,26.436517000000002,14706.17036,1029.431927
elm row,2016-08-07,315.070912,22.054963,15021.241272,1051.48689
elm row,2016-08-08,175.393219,12.277525,15196.634491,1063.764415
elm row,2016-08-09,352.478325,24.673483,15549.112816,1088.437898
frederick street,2016-06-03,0,0,0,0
frederick street,2016-06-04,1235.638469,86.494694,1235.638469,86.494694
frederick street,2016-06-05,0,0,1235.638469,86.494694
frederick street,2016-06-06,283.858876,19.870122000000002,1519.497345,106.36481599999999
frederick street,2016-06-07,155.67555,10.897288,1675.172895,117.262104
frederick street,2016-06-08,511.603969,35.812278,2186.776864,153.07438199999999
frederick street,2016-06-09,213.25718600000002,14.928003,2400.03405,168.002385
frederick street,2016-06-10,0,0,2400.03405,168.002385
frederick street,2016-06-11,0,0,2400.03405,168.002385
frederick street,2016-06-12,694.823807,48.637666,3094.857857,216.640051
frederick street,2016-06-13,0,0,3094.857857,216.640051
frederick street,2016-06-14,712.886561,49.902059,3807.744418,266.54211
frederick street,2016-06-15,227.884151,15.951891,4035.628569,282.494001
frederick street,2016-06-16,0,0,4035.628569,282.494001
frederick street,2016-06-17,180.654304,12.645801,4216.282873,295.139802
frederick street,2016-06-18,682.879702,47.80158,4899.162575,342.941382
frederick street,2016-06-19,0,0,4899.162575,342.941382
frederick street,2016-06-20,687.584904,48.130944,5586.747479,391.072326
frederick street,2016-06-21,187.822034,13.147542,5774.569513,404.219868
frederick street,2016-06-22,0,0,5774.569513,404.219868
frederick street,2016-06-23,685.270377,47.968926,6459.83989,452.18879400000003
frederick street,2016-06-24,231.703406,16.219238,6691.543296,468.408032
frederick street,2016-06-25,0,0,6691.543296,468.408032
frederick street,2016-06-26,0,0,6691.543296,468.408032
frederick street,2016-06-27,955.226406,66.865849,7646.7697020000005,535.273881
frederick street,2016-06-28,0,0,7646.7697020000005,535.273881
frederick street,2016-06-29,556.789067,38.975235,8203.558769,574.249116
frederick street,2016-06-30,290.254287,20.3178,8493.813056,594.566916
frederick street,2016-07-01,341.976585,23.938361,8835.789641,618.505277
frederick street,2016-07-02,0,0,8835.789641,618.505277
frederick street,2016-07-03,940.245905,65.817213,9776.035546000001,684.32249
frederick street,2016-07-04,102.755645,7.192895,9878.791191,691.515385
frederick street,2016-07-05,418.081276,29.26569,10296.872467,720.781075
frederick street,2016-07-06,0,0,10296.872467,720.781075
frederick street,2016-07-07,949.394607,66.457622,11246.267074,787.238697
frederick street,2016-07-08,121.246523,8.487257,11367.513597,795.725954
frederick street,2016-07-09,448.727732,31.410941,11816.241329,827.136895
frederick street,2016-07-10,820.610321,57.442723,12636.85165,884.579618
frederick street,2016-07-11,0,0,12636.85165,884.579618
frederick street,2016-07-12,0,0,12636.85165,884.579618
frederick street,2016-07-13,636.488382,44.554187,13273.340032,929.1338049999999
frederick street,2016-07-14,453.682773,31.757795,13727.022805,960.8916
frederick street,2016-07-15,337.469425,23.622860000000003,14064.49223,984.51446
frederick street,2016-07-16,566.987982,39.689159000000004,14631.480212,1024.203619
frederick street,2016-07-17,638.414473,44.689013,15269.894685,1068.892632
frederick street,2016-07-18,0,0,15269.894685,1068.892632
frederick street,2016-07-19,342.232731,23.956291,15612.127416,1092.848923
frederick street,2016-07-20,679.634222,47.574396,16291.761638,1140.423319
frederick street,2016-07-21,378.246894,26.477282,16670.008532,1166.900601
frederick street,2016-07-22,183.139982,12.819799,16853.148514,1179.7204
frederick street,2016-07-23,636.25604,44.537922,17489.404554,1224.258322
frederick street,2016-07-24,578.887731,40.522142,18068.292285,1264.780464
frederick street,2016-07-25,305.249323,21.367452999999998,18373.541608,1286.147917
frederick street,2016-07-26,388.820834,27.217458999999998,18762.362442,1313.365376
frederick street,2016-07-27,215.108766,15.057614,18977.471208,1328.42299
frederick street,2016-07-28,452.681195,31.687683999999997,19430.152403,1360.110674
frederick street,2016-07-29,0,0,19430.152403,1360.110674
frederick street,2016-07-30,847.445764,59.321203,20277.598167,1419.431877
frederick street,2016-07-31,525.239574,36.76677,20802.837741,1456.198647
frederick street,2016-08-01,511.955103,35.836857,21314.792844,1492.035504
frederick street,2016-08-02,180.389728,12.627281,21495.182572,1504.662785
frederick street,2016-08-03,317.01415199999997,22.190990999999997,21812.196724,1526.853776
frederick street,2016-08-04,677.324608,47.412722,22489.521332,1574.266498
frederick street,2016-08-05,146.036724,10.222571,22635.558056,1584.489069
frederick street,2016-08-06,478.481625,33.493713,23114.039681,1617.982782
frederick street,2016-08-07,850.827225,59.557906,23964.866906,1677.540688
frederick street,2016-08-08,639.339304,44.753752,24604.20621,1722.29444
frederick street,2016-08-09,391.257567,27.38803,24995.463777,1749.68247
gayfield place,2016-06-03,97.110083,6.797706,97.110083,6.797706
gayfield place,2016-06-04,0,0,97.110083,6.797706
gayfield place,2016-06-05,86.840693,6.078849,183.95077600000002,12.876555
gayfield place,2016-06-06,53.271679,3.729018,237.222455,16.605573
gayfield place,2016-06-07,0,0,237.222455,16.605573
gayfield place,2016-06-08,0,0,237.222455,16.605573
gayfield place,2016-06-09,0,0,237.222455,16.605573
gayfield place,2016-06-10,0,0,237.222455,16.605573
gayfield place,2016-06-11,100,7,337.222455,23.605573
gayfield place,2016-06-12,40.137213,2.809605,377.359668,26.415178
gayfield place,2016-06-13,0,0,377.359668,26.415178
gayfield place,2016-06-14,39.941318,2.795892,417.300986,29.21107
gayfield place,2016-06-15,0,0,417.300986,29.21107
gayfield place,2016-06-16,121.037451,8.472622,538.338437,37.683692
gayfield place,2016-06-17,98.437948,6.890656,636.776385,44.574348
gayfield place,2016-06-18,0,0,636.776385,44.574348
gayfield place,2016-06-19,0,0,636.776385,44.574348
gayfield place,2016-06-20,0,0,636.776385,44.574348
gayfield place,2016-06-21,99.936766,6.995574,736.713151,51.569922
gayfield place,2016-06-22,0,0,736.713151,51.569922
gayfield place,2016-06-23,142.70280300000002,9.989196,879.415954,61.559118
gayfield place,2016-06-24,0,0,879.415954,61.559118
gayfield place,2016-06-25,60.253864,4.217771,939.6698180000001,65.776889
gayfield place,2016-06-26,0,0,939.6698180000001,65.776889
gayfield place,2016-06-27,85.584085,5.990886,1025.253903,71.767775
gayfield place,2016-06-28,0,0,1025.253903,71.767775
gayfield place,2016-06-29,0,0,1025.253903,71.767775
gayfield place,2016-06-30,159.937676,11.195637000000001,1185.191579,82.963412
gayfield place,2016-07-01,0,0,1185.191579,82.963412
gayfield place,2016-07-02,0,0,1185.191579,82.963412
gayfield place,2016-07-03,99.364318,6.955502,1284.555897,89.918914
gayfield place,2016-07-04,35.140088,2.459806,1319.695985,92.37872
gayfield place,2016-07-05,100,7,1419.695985,99.37872
gayfield place,2016-07-06,0,0,1419.695985,99.37872
gayfield place,2016-07-07,60.957327,4.267013,1480.6533120000001,103.645733
gayfield place,2016-07-08,0,0,1480.6533120000001,103.645733
gayfield place,2016-07-09,53.058915,3.714124,1533.712227,107.359857
gayfield place,2016-07-10,80.121616,5.608513,1613.8338430000001,112.96837000000001
gayfield place,2016-07-11,52.655103,3.685857,1666.488946,116.654227
gayfield place,2016-07-12,41.178473,2.882493,1707.667419,119.53672
gayfield place,2016-07-13,0,0,1707.667419,119.53672
gayfield place,2016-07-14,49.416361,3.459145,1757.08378,122.995865
gayfield place,2016-07-15,0,0,1757.08378,122.995865
gayfield place,2016-07-16,85.197915,5.963854,1842.2816950000001,128.959719
gayfield place,2016-07-17,0,0,1842.2816950000001,128.959719
gayfield place,2016-07-18,48.771365,3.413996,1891.05306,132.373715
gayfield place,2016-07-19,0,0,1891.05306,132.373715
gayfield place,2016-07-20,0,0,1891.05306,132.373715
gayfield place,2016-07-21,79.829349,5.588054,1970.882409,137.961769
gayfield place,2016-07-22,34.958465,2.447093,2005.840874,140.408862
gayfield place,2016-07-23,50.950625,3.566544,2056.791499,143.975406
gayfield place,2016-07-24,49.65,3.4755,2106.441499,147.450906
gayfield place,2016-07-25,39.798704,2.785909,2146.240203,150.236815
gayfield place,2016-07-26,96.858741,6.780112,2243.098944,157.016927
gayfield place,2016-07-27,0,0,2243.098944,157.016927
gayfield place,2016-07-28,0,0,2243.098944,157.016927
gayfield place,2016-07-29,92.515755,6.476103,2335.614699,163.49303
gayfield place,2016-07-30,80.133418,5.609339,2415.748117,169.102369
gayfield place,2016-07-31,72.86622,5.100635,2488.614337,174.203004
gayfield place,2016-08-01,166.33926200000002,11.643749,2654.953599,185.846753
gayfield place,2016-08-02,53.40862,3.738603,2708.362219,189.585356
gayfield place,2016-08-03,0,0,2708.362219,189.585356
gayfield place,2016-08-04,92.168865,6.451821,2800.531084,196.037177
gayfield place,2016-08-05,0,0,2800.531084,196.037177
gayfield place,2016-08-06,99.793425,6.98554,2900.324509,203.022717
gayfield place,2016-08-07,54.329463,3.803062,2954.653972,206.825779
gayfield place,2016-08-08,78.739483,5.511764,3033.393455,212.337543
gayfield place,2016-08-09,0,0,3033.393455,212.337543
george iv bridge,2016-06-03,801.925208,56.134764999999994,801.925208,56.134764999999994
george iv bridge,2016-06-04,239.91501,16.794051,1041.840218,72.928816
george iv bridge,2016-06-05,1394.410051,97.608704,2436.250269,170.53752
george iv bridge,2016-06-06,645.321816,45.172526,3081.5720850000002,215.710046
george iv bridge,2016-06-07,0,0,3081.5720850000002,215.710046
george iv bridge,2016-06-08,0,0,3081.5720850000002,215.710046
george iv bridge,2016-06-09,1043.04871,73.01341,4124.620795,288.723456
george iv bridge,2016-06-10,429.710851,30.079759,4554.331646000001,318.80321499999997
george iv bridge,2016-06-11,798.88825,55.922178,5353.2198960000005,374.725393
george iv bridge,2016-06-12,0,0,5353.2198960000005,374.725393
george iv bridge,2016-06-13,912.0182590000001,63.841278,6265.238155,438.566671
george iv bridge,2016-06-14,443.529354,31.047054000000003,6708.767509,469.613725
george iv bridge,2016-06-15,197.048591,13.793401,6905.8161,483.407126
george iv bridge,2016-06-16,234.650357,16.425525,7140.466457,499.832651
george iv bridge,2016-06-17,218.4,15.288,7358.866457,515.120651
george iv bridge,2016-06-18,1010.514592,70.736022,8369.381049,585.856673
george iv bridge,2016-06-19,830.4945339999999,58.134617,9199.875583000001,643.99129
george iv bridge,2016-06-20,227.411483,15.918804,9427.287066,659.910094
george iv bridge,2016-06-21,770.168122,53.911769,10197.455188,713.821863
george iv bridge,2016-06-22,446.558047,31.259063,10644.013235,745.080926
george iv bridge,2016-06-23,717.304944,50.211346,11361.318179,795.292272
george iv bridge,2016-06-24,808.561446,56.599301,12169.879625,851.891573
george iv bridge,2016-06-25,440.084782,30.805934999999998,12609.964407,882.697508
george iv bridge,2016-06-26,597.948142,41.85637,13207.912549,924.5538779999999
george iv bridge,2016-06-27,231.280778,16.189654,13439.193327,940.743532
george iv bridge,2016-06-28,761.844262,53.329098,14201.037589,994.07263
george iv bridge,2016-06-29,180.644522,12.645117,14381.682111,1006.717747
george iv bridge,2016-06-30,877.040577,61.39284000000001,15258.722688,1068.110587
george iv bridge,2016-07-01,451.89477999999997,31.632634,15710.617468,1099.743221
george iv bridge,2016-07-02,466.779036,32.674532,16177.396504,1132.417753
george iv bridge,2016-07-03,1120.4643740000001,78.432506,17297.860878,1210.850259
george iv bridge,2016-07-04,490.20684,34.314479,17788.067718,1245.164738
george iv bridge,2016-07-05,1011.131202,70.779183,18799.19892,1315.943921
george iv bridge,2016-07-06,0,0,18799.19892,1315.943921
george iv bridge,2016-07-07,797.898936,55.852925,19597.097856,1371.796846
george iv bridge,2016-07-08,1251.659102,87.616138,20848.756958,1459.412984
george iv bridge,2016-07-09,819.944471,57.396113,21668.701429,1516.809097
george iv bridge,2016-07-10,91.157232,6.381006,21759.858661000002,1523.190103
george iv bridge,2016-07-11,631.007709,44.17054,22390.86637,1567.360643
george iv bridge,2016-07-12,1125.297173,78.770801,23516.163543,1646.131444
george iv bridge,2016-07-13,0,0,23516.163543,1646.131444
george iv bridge,2016-07-14,1050.339309,73.523752,24566.502852,1719.655196
